70,0,6.79,7.73,8.7,9.26,10.04,10.61,11.02,11.55,11.75,12.15,12.57,12.88,13.27,13.71,14.03,14.77,15.22,15.56,15.87,16.21,16.51,16.76,17.02,17.3,17.52,17.78,17.88,17.22,15.78,11.78,7.4
80,0,7.16,8.06,9.05,9.56,10.41,11.27,11.9,12.47,12.81,13.29,13.84,14.36,14.78,15.13,15.48,15.87,16.39,17.02,17.61,18.09,18.48,18.84,19.13,19.49,19.84,20.03,20.32,19.89,18.78,13.65,8.29
90,0,7.51,8.39,9.38,9.86,10.79,11.93,12.76,13.39,13.87,14.42,15.09,15.84,16.28,16.56,16.94,17.39,17.95,18.46,18.95,19.53,20.29,20.9,21.23,21.69,22.14,22.28,22.76,22.55,21.78,15.53,9.17
100,0,7.27,8.14,9.07,9.76,10.39,11.83,12.68,13.53,14.36,15.14,15.65,16.46,17.18,17.61,18.27,18.58,18.94,19.51,19.92,20.34,20.81,21.34,22.13,22.79,23.34,23.62,24.01,23.97,23.24,17.13,10.01
110,0,7.02,7.87,8.75,9.64,9.99,11.74,12.58,13.66,14.84,15.86,16.18,17.07,18.07,18.65,19.58,19.76,19.94,20.55,20.9,21.26,21.75,22.35,22.92,23.29,24.05,24.81,25.26,25.38,24.69,18.72,10.85
120,0,6.59,7.4,8.3,9.1,9.56,10.83,11.55,12.96,13.74,14.51,15.6,16.51,17.46,18.25,19.43,19.92,20.5,21.15,21.79,22.26,22.77,23.35,23.66,23.88,24.2,24.51,24.61,25.47,25.08,20.29,11.81
129,0,6.14,6.9,7.83,8.52,9.09,9.89,10.54,12.38,12.87,13.43,15.23,16.16,17.08,18.07,19.75,20.6,21.43,22.08,22.93,23.42,23.84,24.28,24.32,24.41,24.56,24.76,24.63,25.56,25.42,21.7,12.66
130,0,6.07,6.85,7.76,8.44,9.02,9.8,10.44,12.25,12.73,13.27,15.08,16.03,16.97,17.96,19.66,20.56,21.45,22.16,23.06,23.62,24.12,24.6,24.56,24.52,24.56,24.74,24.61,25.53,25.4,21.77,12.72
135,0,5.72,6.55,7.36,8.02,8.65,9.38,10.08,11.49,11.97,12.55,13.85,15.31,16.31,17.33,18.82,19.78,20.67,21.61,22.65,23.43,24.46,25.01,25.07,25.17,25.18,25.29,25.23,25.19,25.33,21.93,13.02
136,0,5.66,6.48,7.28,7.93,8.57,9.3,10.01,11.3,11.82,12.42,13.62,15.06,16.17,17.2,18.64,19.59,20.46,21.44,22.5,23.31,24.44,24.98,25.05,25.15,25.14,25.24,25.2,25.22,25.32,21.91,13.06
139,0,5.42,6.3,6.92,7.67,8.34,9.08,9.83,10.83,11.32,12.03,12.99,14.3,15.73,16.76,18.04,19,19.83,20.92,22,22.89,24.29,24.82,24.91,25.02,24.96,25.03,25.05,25.19,25.27,21.54,13.07
140,0,5.35,6.2,6.79,7.59,8.26,9,9.77,10.69,11.16,11.89,12.79,14.06,15.5,16.62,17.84,18.79,19.62,20.74,21.82,22.74,24.21,24.73,24.84,24.96,24.89,24.95,24.99,25.14,25.24,21.4,13.08
141,0,5.29,6.1,6.67,7.48,8.18,8.93,9.71,10.54,11.02,11.77,12.62,13.82,15.26,16.47,17.65,18.61,19.34,20.6,21.64,22.41,23.9,24.37,24.59,24.66,24.81,24.86,24.93,25.08,25.21,21.21,13.09
142,0,5.23,6.01,6.57,7.39,8.1,8.86,9.64,10.4,10.88,11.64,12.45,13.59,15.03,16.24,17.4,18.34,19.06,20.29,21.34,22.08,23.54,24.01,24.23,24.32,24.71,24.76,24.86,25.02,25.18,21.06,13.1
143,0,5.16,5.91,6.45,7.3,8,8.78,9.51,10.24,10.75,11.5,12.28,13.36,14.8,16.01,17.16,18.08,18.78,20,21.04,21.76,23.2,23.67,23.89,23.97,24.42,24.64,24.78,24.95,25.14,20.97,13.09
144,0,5.09,5.81,6.33,7.23,7.92,8.66,9.38,10.1,10.62,11.39,12.13,13.13,14.57,15.78,16.91,17.83,18.52,19.71,20.74,21.44,22.85,23.32,23.55,23.64,24.09,24.45,24.7,24.87,25.09,20.82,13.09
145,0,5.02,5.71,6.23,7.15,7.85,8.55,9.25,9.95,10.51,11.27,11.98,12.92,14.35,15.56,16.68,17.58,18.25,19.42,20.45,21.14,22.52,22.99,23.23,23.31,23.78,24.18,24.61,24.79,25.04,20.62,13.08
146,0,4.96,5.62,6.12,7.07,7.77,8.43,9.12,9.81,10.38,11.16,11.83,12.71,14.12,15.35,16.44,17.34,18,19.15,20.16,20.82,22.18,22.66,22.91,23,23.47,23.85,24.31,24.7,24.98,20.48,13.08
148,0,4.82,5.43,5.91,6.9,7.59,8.21,8.87,9.52,10.14,10.89,11.55,12.29,13.7,14.92,15.99,16.85,17.49,18.61,19.6,20.22,21.53,22,22.29,22.39,22.88,23.23,23.74,24.51,24.84,20.17,13.03
149,0,4.76,5.34,5.81,6.78,7.49,8.09,8.75,9.39,10.01,10.76,11.41,12.1,13.48,14.71,15.76,16.62,17.25,18.34,19.33,19.94,21.22,21.7,22,22.1,22.61,22.96,23.47,24.35,24.76,19.99,12.98
150,0,4.69,5.24,5.7,6.67,7.37,7.96,8.62,9.23,9.86,10.6,11.24,11.89,13.26,14.48,15.52,16.36,16.99,18.06,19.03,19.63,20.87,21.36,21.7,21.81,22.32,22.68,23.19,24.05,24.49,19.81,12.89
155,0,4.33,4.73,5.21,6.16,6.79,7.33,7.94,8.48,9.15,9.86,10.46,10.92,12.14,13.37,14.32,15.1,15.72,16.68,17.56,18.07,19.17,19.69,20.16,20.31,20.86,21.3,21.78,22.6,23.12,18.91,12.48
160,0,4.09,4.4,4.83,5.77,6.39,6.94,7.52,8.02,8.67,9.28,9.83,10.19,11.46,12.69,13.59,14.33,14.96,15.84,16.67,17.13,18.12,18.69,19.27,19.44,20.03,20.51,20.97,21.68,22.18,18.34,12.04
162,0,4,4.27,4.69,5.62,6.23,6.77,7.36,7.83,8.48,9.07,9.6,9.95,11.18,12.42,13.31,14.03,14.66,15.5,16.31,16.75,17.7,18.28,18.91,19.1,19.69,20.19,20.65,21.32,21.81,18.11,11.87
168,0,3.74,3.92,4.35,5.15,5.75,6.31,6.9,7.32,7.92,8.45,8.95,9.35,10.44,11.68,12.51,13.19,13.84,14.61,15.35,15.74,16.56,17.2,17.98,18.19,18.81,19.37,19.79,20.3,20.77,17.6,11.43
170,0,3.69,3.84,4.27,5.04,5.65,6.22,6.8,7.2,7.8,8.31,8.8,9.2,10.27,11.51,12.34,13.01,13.66,14.41,15.13,15.51,16.31,16.96,17.78,18.01,18.63,19.2,19.61,20.07,20.54,17.47,11.36
174,0,3.57,3.67,4.11,4.83,5.43,6.01,6.59,6.98,7.55,8.03,8.5,8.93,9.95,11.19,12,12.65,13.32,14.03,14.71,15.07,15.81,16.49,17.38,17.62,18.26,18.85,19.25,19.63,20.07,17.15,11.2
180,0,3.51,3.59,4.03,4.71,5.31,5.91,6.49,6.86,7.41,7.88,8.33,8.66,9.78,11.02,11.81,12.45,13.13,13.82,14.48,14.83,15.54,16.23,17.16,17.41,18.06,18.68,19.06,19.38,19.82,16.61,11.12
