70,0,7,7.99,8.97,9.55,10.35,10.94,11.4,11.94,12.11,12.53,12.96,13.28,13.68,14.13,14.45,14.83,15.29,15.62,15.83,15.83,16.01,16.26,16.51,16.78,16.99,17.25,17.34,16.7,15.26,11.01,6.82
80,0,7.38,8.34,9.33,9.86,10.73,11.62,12.31,12.9,13.21,13.7,14.27,14.8,15.24,15.6,15.96,16.41,16.9,17.33,17.73,18.14,18.52,18.8,18.73,18.91,19.24,19.43,19.71,19.29,18.16,12.76,7.64
90,0,7.74,8.68,9.67,10.17,11.12,12.3,13.2,13.85,14.3,14.87,15.56,16.33,16.78,17.07,17.46,17.98,18.51,19.03,19.54,20.02,20.49,20.95,21.26,21.71,22.1,21.86,22.08,21.87,21.06,14.52,8.45
100,0,7.49,8.42,9.35,10.06,10.71,12.2,13.11,13.99,14.8,15.61,16.13,16.97,17.71,18.15,18.83,19.21,19.53,20.11,20.54,20.97,21.45,22,22.45,22.86,23.36,23.62,24,23.25,22.47,16.01,9.22
110,0,7.24,8.14,9.02,9.94,10.3,12.1,13.01,14.13,15.3,16.35,16.68,17.6,18.63,19.23,20.19,20.43,20.56,21.19,21.55,21.92,22.42,23.04,23.63,24.01,24.55,24.96,25.25,24.99,23.88,17.5,10
120,0,6.66,7.53,8.45,9.27,9.76,11.05,11.84,13.37,14.16,14.96,16.08,17.02,18,18.81,20.03,20.6,21.13,21.8,22.46,22.95,23.47,24.07,24.39,24.62,24.95,25.27,25.32,25.4,24.25,18.97,10.88
129,0,6.14,6.9,7.83,8.52,9.09,9.89,10.59,12.5,13.01,13.63,15.49,16.47,17.43,18.44,19.88,20.76,21.64,22.35,23.28,23.87,24.41,24.99,25.07,25.16,25.32,25.53,25.39,25.49,25.28,20.28,11.67
130,0,6.07,6.85,7.76,8.44,9.02,9.8,10.44,12.31,12.81,13.42,15.3,16.31,17.29,18.33,19.76,20.66,21.56,22.3,23.25,23.87,24.46,25.03,25.09,25.18,25.32,25.5,25.37,25.46,25.28,20.35,11.72
135,0,5.72,6.55,7.36,8.02,8.65,9.38,10.08,11.49,11.97,12.55,13.85,15.31,16.38,17.49,18.78,19.77,20.69,21.66,22.71,23.5,24.51,25.06,25.1,25.19,25.19,25.3,25.23,25.31,25.21,20.5,12
136,0,5.66,6.48,7.28,7.93,8.57,9.3,10.01,11.3,11.82,12.42,13.62,15.06,16.17,17.28,18.53,19.53,20.43,21.45,22.53,23.36,24.49,25.03,25.08,25.17,25.15,25.24,25.19,25.27,25.2,20.48,12.03
139,0,5.42,6.3,6.92,7.67,8.34,9.08,9.83,10.83,11.32,12.03,12.99,14.3,15.73,16.76,17.76,18.71,19.6,20.75,21.87,22.82,24.25,24.82,24.92,25.04,24.97,25.03,25.04,25.12,25.14,20.13,12.04
140,0,5.35,6.2,6.79,7.59,8.26,9,9.77,10.69,11.16,11.89,12.79,14.06,15.5,16.62,17.57,18.41,19.31,20.49,21.62,22.6,24.12,24.68,24.82,24.96,24.9,24.95,24.98,25.07,25.11,20,12.05
141,0,5.29,6.1,6.67,7.48,8.18,8.93,9.71,10.54,11.02,11.77,12.62,13.82,15.26,16.47,17.38,18.12,18.92,20.25,21.35,22.19,23.73,24.26,24.52,24.63,24.8,24.86,24.92,25.01,25.08,19.83,12.06
142,0,5.23,6.01,6.57,7.39,8.1,8.86,9.64,10.4,10.88,11.64,12.45,13.59,15.03,16.24,17.14,17.75,18.54,19.84,20.95,21.77,23.29,23.83,24.1,24.24,24.66,24.73,24.84,24.95,25.05,19.69,12.07
143,0,5.16,5.91,6.45,7.3,8,8.78,9.51,10.24,10.75,11.5,12.28,13.36,14.8,16.01,16.9,17.48,18.22,19.43,20.55,21.35,22.85,23.4,23.68,23.83,24.32,24.58,24.74,24.88,25.01,19.6,12.06
144,0,5.09,5.81,6.33,7.23,7.92,8.66,9.38,10.1,10.62,11.39,12.13,13.13,14.57,15.78,16.65,17.24,17.96,19.12,20.14,20.93,22.4,22.96,23.26,23.42,23.93,24.33,24.62,24.8,24.96,19.46,12.06
145,0,5.02,5.71,6.23,7.15,7.85,8.55,9.25,9.95,10.51,11.27,11.98,12.92,14.35,15.56,16.42,17,17.7,18.84,19.84,20.51,21.95,22.52,22.84,23.01,23.54,24,24.47,24.73,24.91,19.27,12.05
146,0,4.96,5.62,6.12,7.07,7.77,8.43,9.12,9.81,10.38,11.16,11.83,12.71,14.12,15.35,16.19,16.77,17.46,18.58,19.56,20.2,21.51,22.06,22.42,22.6,23.15,23.59,24.11,24.64,24.86,19.14,12.05
148,0,4.82,5.43,5.91,6.9,7.59,8.21,8.87,9.52,10.14,10.89,11.55,12.29,13.7,14.92,15.74,16.29,16.97,18.05,19.01,19.61,20.88,21.34,21.62,21.76,22.35,22.78,23.37,24.39,24.72,18.85,12.01
149,0,4.76,5.34,5.81,6.78,7.49,8.09,8.75,9.39,10.01,10.76,11.41,12.1,13.48,14.71,15.52,16.07,16.73,17.79,18.75,19.34,20.58,21.05,21.34,21.44,21.95,22.4,23,24.19,24.64,18.69,11.96
150,0,4.69,5.24,5.7,6.67,7.37,7.96,8.62,9.23,9.86,10.6,11.24,11.89,13.26,14.48,15.29,15.82,16.48,17.52,18.46,19.04,20.24,20.72,21.05,21.16,21.65,22,22.6,23.84,24.37,18.52,11.88
155,0,4.33,4.73,5.21,6.16,6.79,7.33,7.94,8.48,9.15,9.86,10.46,10.92,12.14,13.37,14.1,14.6,15.25,16.18,17.03,17.53,18.59,19.1,19.56,19.7,20.23,20.66,21.13,21.92,22.83,17.68,11.5
160,0,4.09,4.4,4.83,5.77,6.39,6.94,7.52,8.02,8.67,9.28,9.83,10.19,11.46,12.69,13.39,13.86,14.51,15.36,16.17,16.62,17.58,18.13,18.69,18.86,19.43,19.89,20.34,21.03,21.45,17.14,11.09
162,0,4,4.27,4.69,5.62,6.23,6.77,7.36,7.83,8.48,9.07,9.6,9.95,11.18,12.42,13.1,13.57,14.22,15.04,15.82,16.25,17.17,17.73,18.34,18.53,19.1,19.58,20.03,20.68,21.09,16.93,10.94
168,0,3.74,3.92,4.35,5.15,5.75,6.31,6.9,7.32,7.92,8.45,8.95,9.35,10.44,11.68,12.32,12.75,13.42,14.17,14.89,15.27,16.06,16.68,17.44,17.64,18.25,18.79,19.2,19.69,20.08,16.45,10.53
170,0,3.69,3.84,4.27,5.04,5.65,6.22,6.8,7.2,7.8,8.31,8.8,9.2,10.27,11.51,12.15,12.58,13.25,13.98,14.68,15.04,15.82,16.45,17.25,17.47,18.07,18.62,19.02,19.47,19.86,16.33,10.47
174,0,3.57,3.67,4.11,4.83,5.43,6.01,6.59,6.98,7.55,8.03,8.5,8.93,9.95,11.19,11.81,12.23,12.92,13.61,14.27,14.62,15.34,16,16.86,17.09,17.71,18.28,18.67,19.04,19.41,15.97,10.32
180,0,3.51,3.59,4.03,4.71,5.31,5.91,6.49,6.86,7.41,7.88,8.33,8.66,9.78,11.02,11.63,12.04,12.74,13.41,14.05,14.39,15.07,15.74,16.65,16.89,17.52,18.12,18.49,18.8,19.17,15.15,10.25
