70,0,6.79,7.73,8.7,9.26,10.04,10.61,11.02,11.55,11.75,12.15,12.57,12.88,13.27,13.71,14.02,14.34,14.83,15.15,15.39,15.72,16.01,16.26,16.51,16.78,16.99,17.25,17.34,16.7,15.26,11.01,6.82
80,0,7.16,8.06,9.05,9.56,10.41,11.27,11.9,12.47,12.912,13.503,14.172,14.82,15.371,15.735,16.099,16.505,17.046,17.482,17.888,18.304,18.678,19.001,19.302,19.666,20.01,20.207,20.498,20.062,18.16,12.76,7.64
90,0,7.51,8.39,9.38,9.86,10.79,11.93,12.76,13.39,13.981,14.651,15.452,16.347,16.931,17.222,17.618,18.086,18.668,19.198,19.708,20.197,20.675,21.133,21.445,21.902,22.339,22.474,22.963,22.745,21.06,14.52,8.45
100,0,7.27,8.14,9.07,9.76,10.39,11.83,12.68,13.53,14.475,15.382,16.026,16.987,17.867,18.314,19.001,19.323,19.698,20.29,20.717,21.154,21.642,22.194,22.651,23.057,23.566,23.826,24.222,24.18,22.47,16.01,9.22
110,0,7.02,7.87,8.75,9.64,9.99,11.74,12.58,13.66,14.959,16.114,16.568,17.616,18.793,19.396,20.363,20.55,20.738,21.372,21.736,22.11,22.62,23.244,23.837,24.222,24.762,25.178,25.48,25.605,23.88,17.5,10
120,0,6.59,7.4,8.3,9.1,9.56,10.83,11.55,12.96,13.85,14.742,15.974,17.038,18.158,18.98,20.207,20.717,21.32,21.996,22.662,23.15,23.681,24.284,24.606,24.835,25.168,25.49,25.542,25.698,24.25,18.97,10.88
129,0,6.14,6.9,7.83,8.52,9.09,9.89,10.54,12.38,12.973,13.645,15.596,16.677,17.763,18.793,20.228,20.873,21.83,22.547,23.483,24.076,24.627,25.21,25.293,25.386,25.542,25.75,25.615,25.782,24.58,20.28,11.67
130,0,6.07,6.85,7.76,8.44,9.02,9.8,10.44,12.25,12.832,13.482,15.442,16.543,17.649,18.678,20.134,20.779,21.746,22.495,23.452,24.076,24.679,25.251,25.314,25.397,25.542,25.73,25.594,25.75,24.56,20.35,11.72
135,0,5.72,6.55,7.36,8.02,8.65,9.38,10.08,11.49,12.066,12.751,14.182,15.8,16.962,18.023,19.282,19.895,20.873,21.85,22.911,23.712,24.721,25.282,25.324,25.407,25.407,25.522,25.449,25.532,24.49,20.5,12
136,0,5.66,6.48,7.28,7.93,8.57,9.3,10.01,11.3,11.915,12.619,13.947,15.542,16.817,17.888,19.084,19.698,20.644,21.642,22.724,23.566,24.71,25.251,25.303,25.386,25.376,25.459,25.418,25.49,24.48,20.48,12.03
139,0,5.42,6.3,6.92,7.67,8.34,9.08,9.83,10.83,11.411,12.222,13.302,14.758,16.359,17.43,18.47,19.105,20.01,21.102,22.194,23.088,24.502,25.043,25.137,25.262,25.189,25.251,25.272,25.407,24.44,20.13,12.04
140,0,5.35,6.2,6.79,7.59,8.26,9,9.77,10.69,11.249,12.08,13.097,14.51,16.12,17.285,18.273,18.897,19.791,20.925,22.017,22.942,24.419,24.95,25.054,25.178,25.116,25.168,25.21,25.366,24.41,20,12.05
141,0,5.29,6.1,6.67,7.48,8.18,8.93,9.71,10.54,11.108,11.958,12.923,14.262,15.87,17.129,18.075,18.72,19.51,20.779,21.83,22.61,24.107,24.586,24.804,24.877,25.033,25.074,25.147,25.303,24.38,19.83,12.06
142,0,5.23,6.01,6.57,7.39,8.1,8.86,9.64,10.4,10.967,11.826,12.749,14.025,15.631,16.89,17.826,18.439,19.23,20.467,21.528,22.277,23.743,24.222,24.44,24.534,24.929,24.981,25.074,25.241,24.35,19.69,12.07
143,0,5.16,5.91,6.45,7.3,8,8.78,9.51,10.24,10.836,11.684,12.575,13.788,15.392,16.65,17.576,18.179,18.949,20.176,21.226,21.954,23.4,23.878,24.097,24.18,24.638,24.856,25.002,25.168,24.31,19.6,12.06
144,0,5.09,5.81,6.33,7.23,7.92,8.66,9.38,10.1,10.705,11.572,12.421,13.55,15.153,16.411,17.316,17.93,18.678,19.885,20.925,21.632,23.046,23.525,23.754,23.847,24.305,24.669,24.918,25.085,24.26,19.46,12.06
145,0,5.02,5.71,6.23,7.15,7.85,8.55,9.25,9.95,10.594,11.45,12.268,13.333,14.924,16.182,17.077,17.68,18.408,19.594,20.634,21.33,22.714,23.192,23.431,23.514,23.993,24.388,24.825,25.012,24.21,19.27,12.05
146,0,4.96,5.62,6.12,7.07,7.77,8.43,9.12,9.81,10.463,11.339,12.114,13.117,14.685,15.964,16.838,17.441,18.158,19.323,20.342,21.008,22.37,22.859,23.109,23.202,23.681,24.055,24.523,24.918,24.16,19.14,12.05
148,0,4.82,5.43,5.91,6.9,7.59,8.21,8.87,9.52,10.221,11.064,11.827,12.683,14.248,15.517,16.37,16.942,17.649,18.772,19.77,20.394,21.715,22.194,22.485,22.589,23.078,23.431,23.951,24.721,24.02,18.85,12.01
149,0,4.76,5.34,5.81,6.78,7.49,8.09,8.75,9.39,10.09,10.932,11.684,12.487,14.019,15.298,16.141,16.713,17.399,18.502,19.5,20.114,21.403,21.892,22.194,22.298,22.807,23.161,23.681,24.565,23.94,18.69,11.96
150,0,4.69,5.24,5.7,6.67,7.37,7.96,8.62,9.23,9.939,10.77,11.51,12.27,13.79,15.059,15.902,16.453,17.139,18.221,19.198,19.802,21.05,21.549,21.892,22.006,22.516,22.88,23.39,24.263,23.68,18.52,11.88
155,0,4.33,4.73,5.21,6.16,6.79,7.33,7.94,8.48,9.223,10.018,10.711,11.269,12.626,13.905,14.664,15.184,15.86,16.827,17.711,18.231,19.334,19.864,20.342,20.488,21.039,21.486,21.975,22.797,22.36,17.68,11.5
160,0,4.09,4.4,4.83,5.77,6.39,6.94,7.52,8.02,8.739,9.428,10.066,10.516,11.918,13.198,13.926,14.414,15.09,15.974,16.817,17.285,18.283,18.855,19.438,19.614,20.207,20.686,21.154,21.871,21.45,17.14,11.09
162,0,4,4.27,4.69,5.62,6.23,6.77,7.36,7.83,8.534,9.186,9.784,10.205,11.538,12.817,13.519,14.004,14.675,15.521,16.326,16.77,17.719,18.297,18.927,19.123,19.711,20.207,20.671,21.342,21.09,16.93,10.94
168,0,3.74,3.92,4.35,5.15,5.75,6.31,6.9,7.32,7.933,8.477,8.993,9.41,10.524,11.773,12.419,12.852,13.527,14.283,15.009,15.392,16.188,16.813,17.58,17.781,18.396,18.94,19.354,19.848,20.08,16.45,10.53
170,0,3.69,3.84,4.27,5.04,5.65,6.22,6.8,7.2,7.8,8.31,8.8,9.2,10.27,11.51,12.15,12.58,13.25,13.98,14.68,15.04,15.82,16.45,17.25,17.47,18.07,18.62,19.02,19.47,19.86,16.33,10.47
174,0,3.57,3.67,4.11,4.83,5.43,6.01,6.59,6.98,7.55,8.03,8.5,8.93,9.95,11.19,11.81,12.23,12.92,13.61,14.27,14.62,15.34,16,16.86,17.09,17.71,18.28,18.67,19.04,19.41,15.97,10.32
180,0,3.51,3.59,4.03,4.71,5.31,5.91,6.49,6.86,7.41,7.88,8.33,8.66,9.78,11.02,11.63,12.04,12.74,13.41,14.05,14.39,15.07,15.74,16.65,16.89,17.52,18.12,18.49,18.8,19.17,15.15,10.25
