70,0,6.79,7.73,8.7,9.26,10.04,10.61,11.02,11.55,11.75,12.15,12.57,12.88,13.27,13.71,14.02,14.34,14.83,15.15,15.39,15.72,16.01,16.26,16.51,16.78,16.99,17.25,17.34,16.7,15.26,11.01,6.82
80,0,7.16,8.06,9.05,9.56,10.41,11.27,11.9,12.47,12.81,13.29,13.84,14.36,14.78,15.13,15.48,15.87,16.39,16.81,17.2,17.6,17.96,18.27,18.56,18.91,19.24,19.43,19.71,19.29,18.16,12.76,7.64
90,0,7.51,8.39,9.38,9.86,10.79,11.93,12.76,13.39,13.87,14.42,15.09,15.84,16.28,16.56,16.94,17.39,17.95,18.46,18.95,19.42,19.88,20.32,20.62,21.06,21.48,21.61,22.08,21.87,21.06,14.52,8.45
100,0,7.27,8.14,9.07,9.76,10.39,11.83,12.68,13.53,14.36,15.14,15.65,16.46,17.18,17.61,18.27,18.58,18.94,19.51,19.92,20.34,20.81,21.34,21.78,22.17,22.66,22.91,23.29,23.25,22.47,16.01,9.22
110,0,7.02,7.87,8.75,9.64,9.99,11.74,12.58,13.66,14.84,15.86,16.18,17.07,18.07,18.65,19.58,19.76,19.94,20.55,20.9,21.26,21.75,22.35,22.92,23.29,23.81,24.21,24.5,24.62,23.88,17.5,10
120,0,6.59,7.4,8.3,9.1,9.56,10.83,11.55,12.96,13.74,14.51,15.6,16.51,17.46,18.25,19.43,19.92,20.5,21.15,21.79,22.26,22.77,23.35,23.66,23.88,24.2,24.51,24.56,24.71,24.25,18.97,10.88
129,0,6.14,6.9,7.83,8.52,9.09,9.89,10.54,12.38,12.87,13.43,15.23,16.16,17.08,18.07,19.45,20.07,20.99,21.68,22.58,23.15,23.68,24.24,24.32,24.41,24.56,24.76,24.63,24.79,24.58,20.28,11.67
130,0,6.07,6.85,7.76,8.44,9.02,9.8,10.44,12.25,12.73,13.27,15.08,16.03,16.97,17.96,19.36,19.98,20.91,21.63,22.55,23.15,23.73,24.28,24.34,24.42,24.56,24.74,24.61,24.76,24.56,20.35,11.72
135,0,5.72,6.55,7.36,8.02,8.65,9.38,10.08,11.49,11.97,12.55,13.85,15.31,16.31,17.33,18.54,19.13,20.07,21.01,22.03,22.8,23.77,24.31,24.35,24.43,24.43,24.54,24.47,24.55,24.49,20.5,12
136,0,5.66,6.48,7.28,7.93,8.57,9.3,10.01,11.3,11.82,12.42,13.62,15.06,16.17,17.2,18.35,18.94,19.85,20.81,21.85,22.66,23.76,24.28,24.33,24.41,24.4,24.48,24.44,24.51,24.48,20.48,12.03
139,0,5.42,6.3,6.92,7.67,8.34,9.08,9.83,10.83,11.32,12.03,12.99,14.3,15.73,16.76,17.76,18.37,19.24,20.29,21.34,22.2,23.56,24.08,24.17,24.29,24.22,24.28,24.3,24.43,24.44,20.13,12.04
140,0,5.35,6.2,6.79,7.59,8.26,9,9.77,10.69,11.16,11.89,12.79,14.06,15.5,16.62,17.57,18.17,19.03,20.12,21.17,22.06,23.48,23.99,24.09,24.21,24.15,24.2,24.24,24.39,24.41,20,12.05
141,0,5.29,6.1,6.67,7.48,8.18,8.93,9.71,10.54,11.02,11.77,12.62,13.82,15.26,16.47,17.38,18,18.76,19.98,20.99,21.74,23.18,23.64,23.85,23.92,24.07,24.11,24.18,24.33,24.38,19.83,12.06
142,0,5.23,6.01,6.57,7.39,8.1,8.86,9.64,10.4,10.88,11.64,12.45,13.59,15.03,16.24,17.14,17.73,18.49,19.68,20.7,21.42,22.83,23.29,23.5,23.59,23.97,24.02,24.11,24.27,24.35,19.69,12.07
143,0,5.16,5.91,6.45,7.3,8,8.78,9.51,10.24,10.75,11.5,12.28,13.36,14.8,16.01,16.9,17.48,18.22,19.4,20.41,21.11,22.5,22.96,23.17,23.25,23.69,23.9,24.04,24.2,24.31,19.6,12.06
144,0,5.09,5.81,6.33,7.23,7.92,8.66,9.38,10.1,10.62,11.39,12.13,13.13,14.57,15.78,16.65,17.24,17.96,19.12,20.12,20.8,22.16,22.62,22.84,22.93,23.37,23.72,23.96,24.12,24.26,19.46,12.06
145,0,5.02,5.71,6.23,7.15,7.85,8.55,9.25,9.95,10.51,11.27,11.98,12.92,14.35,15.56,16.42,17,17.7,18.84,19.84,20.51,21.84,22.3,22.53,22.61,23.07,23.45,23.87,24.05,24.21,19.27,12.05
146,0,4.96,5.62,6.12,7.07,7.77,8.43,9.12,9.81,10.38,11.16,11.83,12.71,14.12,15.35,16.19,16.77,17.46,18.58,19.56,20.2,21.51,21.98,22.22,22.31,22.77,23.13,23.58,23.96,24.16,19.14,12.05
148,0,4.82,5.43,5.91,6.9,7.59,8.21,8.87,9.52,10.14,10.89,11.55,12.29,13.7,14.92,15.74,16.29,16.97,18.05,19.01,19.61,20.88,21.34,21.62,21.72,22.19,22.53,23.03,23.77,24.02,18.85,12.01
149,0,4.76,5.34,5.81,6.78,7.49,8.09,8.75,9.39,10.01,10.76,11.41,12.1,13.48,14.71,15.52,16.07,16.73,17.79,18.75,19.34,20.58,21.05,21.34,21.44,21.93,22.27,22.77,23.62,23.94,18.69,11.96
150,0,4.69,5.24,5.7,6.67,7.37,7.96,8.62,9.23,9.86,10.6,11.24,11.89,13.26,14.48,15.29,15.82,16.48,17.52,18.46,19.04,20.24,20.72,21.05,21.16,21.65,22,22.49,23.33,23.68,18.52,11.88
155,0,4.33,4.73,5.21,6.16,6.79,7.33,7.94,8.48,9.15,9.86,10.46,10.92,12.14,13.37,14.1,14.6,15.25,16.18,17.03,17.53,18.59,19.1,19.56,19.7,20.23,20.66,21.13,21.92,22.36,17.68,11.5
160,0,4.09,4.4,4.83,5.77,6.39,6.94,7.52,8.02,8.67,9.28,9.83,10.19,11.46,12.69,13.39,13.86,14.51,15.36,16.17,16.62,17.58,18.13,18.69,18.86,19.43,19.89,20.34,21.03,21.45,17.14,11.09
162,0,4,4.27,4.69,5.62,6.23,6.77,7.36,7.83,8.48,9.07,9.6,9.95,11.18,12.42,13.1,13.57,14.22,15.04,15.82,16.25,17.17,17.73,18.34,18.53,19.1,19.58,20.03,20.68,21.09,16.93,10.94
168,0,3.74,3.92,4.35,5.15,5.75,6.31,6.9,7.32,7.92,8.45,8.95,9.35,10.44,11.68,12.32,12.75,13.42,14.17,14.89,15.27,16.06,16.68,17.44,17.64,18.25,18.79,19.2,19.69,20.08,16.45,10.53
170,0,3.69,3.84,4.27,5.04,5.65,6.22,6.8,7.2,7.8,8.31,8.8,9.2,10.27,11.51,12.15,12.58,13.25,13.98,14.68,15.04,15.82,16.45,17.25,17.47,18.07,18.62,19.02,19.47,19.86,16.33,10.47
174,0,3.57,3.67,4.11,4.83,5.43,6.01,6.59,6.98,7.55,8.03,8.5,8.93,9.95,11.19,11.81,12.23,12.92,13.61,14.27,14.62,15.34,16,16.86,17.09,17.71,18.28,18.67,19.04,19.41,15.97,10.32
180,0,3.51,3.59,4.03,4.71,5.31,5.91,6.49,6.86,7.41,7.88,8.33,8.66,9.78,11.02,11.63,12.04,12.74,13.41,14.05,14.39,15.07,15.74,16.65,16.89,17.52,18.12,18.49,18.8,19.17,15.15,10.25
